Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
51	Spilaio Korykeio Antro		Natural	Sterea Ellada	Fokida	Delfoi	Delfoi	22.521153456	38.515941625	1350	Location known	Lindberg 1955b|Petrocheilou 1984|Deligiorgi-Alexopoulou 1985b	871|1073|759	GR2410002 - Oros Parnassos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2410002" target="_blank"> Check site’s Standard Data Form</a>|GR2450005 - Notioanatolikos Parnassos - Ethnikos Drymos Parnassou - Dasos Tithoreas, Spilaiovarathro Polydrosou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2450005" target="_blank"> Check site’s Standard Data Form</a>	<p>Korykeio Antro is the cave from where the first cave animals of Greece have been recorded. From the samples collected by Th. J. Kr&uuml;per, Brunner Von Wattenwyl (1861) identified the cave cricket <em>Rhaphidophora cavicola</em> -a record assigned recently to <em>Troglophilus zoia</em> (Di Russo et al. 2014)- and Schaum (1962) described a new ground-beetle species (<em>Anophthalmus Krueperi</em> = <em>Duvalius krueperi<em>), the first obligate cave-dwelling species recorded in Greece.</em></em></p>
52	Spilaio Koutrouli		Natural	Kriti	Chania	Chania	Chordaki	24.166886568	35.558178581	314	Location known	Lindberg 1955a	870		
53	Spilaio Thalassinou		Natural	Anatoliki Makedonia-Thraki	Xanthi	Topeiros	Toxotes	24.768932344	41.093034383	104	Location known	Lindberg 1955b	871	GR1120004 - Stena Nestou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1120004" target="_blank"> Check site’s Standard Data Form</a>	
54	Spilaio Kalamato	Spilaio Kafato	Natural	Kriti	Chania	Apokoronas	Vafes	24.17221272297763	35.3588765811724	242	Location known	Platakis 1963b	1098	Archaeological Site - Ministerial Decision 21220/10-8-1967 (OGG 527/Β/24-8-1967)	
55	Spilaio Apano Skalas		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.073831	40.635349	290	Location known	Rémy 1951|Lindberg 1955b	1110|871		
56	Spilaio Paparadon		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.071126444	40.639040524	305	Location known	Lindberg 1955b|Rémy 1951	871|1110		
57	Spilaio Kosta	Dupka u Rendebučje, Kosta jama, Höhle 311	Natural	Dytiki Makedonia	Florina	Prespes	Krystalopigi	21.096810225	40.629166667	1456	Unknown exact location				<p class="MsoNormal"><span lang="EN-US">A short description is given by Weirather (</span>Giachino &amp; Lana 2005,&nbsp;<span lang="EN-US">Pretner 2011). It is a </span><span lang="EN-US">14 m deep shaft to the debris cone and a small side hall at the bottom. </span><span lang="EN-US">Weirather named the cave after his guide </span><span lang="EN-US">Petro Kostan from Krystalopigi.</span></p>
58	Spilaio Melidoniou	Gerontospilios	Natural	Kriti	Rethymno	Mylopotamos	Melidoni	24.729924	35.384422	220	Location known	Faure 1961|Petrocheilou 1984|Petrocheilou 1965c|Lindberg 1955a	765|1073|1007|870	Archaeological Site - Ministerial Decisions: 21220/10-8-1967 (OGG 527/Β/24-8-1967), 36852/2942/12-10-1973 (OGG 1242/Β/16-10-1973)	
59	Spilaio Alistratis		Natural	Kentriki Makedonia	Serres	Nea Zichni	Alistrati	24.010826019	41.02720897	124	Location known	Symeonidis et al. 1977|Paragamian 1992h|Petrocheilou 1984	1126|930|1073	K46 - Alistrati-Petroto [Wildlife Refuge]: OGG 754/Β/1996	<p><em>Balkanopetalum bulgaricum</em>&nbsp;was found&nbsp;around&nbsp;the cave of Alistrati (Stagle&nbsp;&amp; Stoev 2005)&nbsp;</p>
60	Spilaio Egklouvis		Natural	Ionioi Nisoi	Lefkada	Lefkada	Egklouvi	20.644145267	38.731101213	700	Unknown exact location			K768 - D.D Karyas, Exantheias, Ag.Ilia, Nikoli Dimou Karyas, Sfakioton, Apollonion kai Ellomenou [Wildlife Refuge]: OGG 170/Β/2003	
61	Cave "Polu Trypes"		Natural	Ionioi Nisoi	Lefkada	Lefkada	Egklouvi	20.645981927	38.732796596	700	Unknown exact location			K768 - D.D Karyas, Exantheias, Ag.Ilia, Nikoli Dimou Karyas, Sfakioton, Apollonion kai Ellomenou [Wildlife Refuge]: OGG 170/Β/2003	
63	Spilaio Gravolithia	Höhle 317	Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Spartyla	19.841645286	39.720635579	372	Location known				
62	Spilaio Kyklopa		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Irakleia	25.436811	36.828858	390	Location known			GR4220021 - Nisos Irakleia, Nisoi Makares, Mikros and Megalos Avelas, Nisida Venetiko Irakleias (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4220021" target="_blank"> Check site’s Standard Data Form</a>|GR4220013 - Mikres Kyklades: Irakleia, Schoinoussa, Koufonisia, Keros, Antikeria Kai thalassia zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4220013" target="_blank"> Check site’s Standard Data Form</a>|K783 - Nisos Irakleia [Wildlife Refuge]: OGG 1052/Β/2000	
64	Spilaio Karoucha		Natural	Ionioi Nisoi	Lefkada	Lefkada	Syvros	20.638062994	38.669744756	192	Location known				
65	Spilaio Katsibourdou		Natural	Kriti	Lasithi	Siteia	Zakros	26.212482313	35.113061576	327	Location known	Faure 1962	766	Archaeological Site - Ministerial Decision 24456/1834 PE/5-5-1976 (OGG 699/Β/26-5-1976)	
66	Spilaio Katsouri		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Apolysoi	19.925278	39.742778	170	Location known				
67	Spilaio Mythia Kabathoura	Spilaio Koritsi	Natural	Kriti	Rethymno	Anogeia	Anogeia	24.892416613	35.223528931	1322	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
68	Spilaio Panagias Arkoudiotisas	Arkoudas cave	Natural	Kriti	Chania	Chania	Chordaki	24.143885611	35.588921314	193	Location known	Lindberg 1955a|Faure 1955|Faure 1985|Vasilopoulos 1959	870|1150|768|1138	K898 - Stavros Chordaki Dimou Akrotiriou [Wildlife Refuge]: OGG 813/Β/2001|Historical Monument - Ministerial Decision 15672/354/10-3-1982 (OGG 180/Β/21-4-1982)|Archaeological Site - Ministerial Decision 3888/21-2-1967 (OGG 168/Β/9-3-1967)	
69	Spilaio sta Pelekita	Spilaio Sykias Spilios	Natural	Kriti	Lasithi	Siteia	Kato Zakros	26.277851196	35.119938608	115	Location known	Faure 1962|Ioannou 1970g|Petrocheilou 1984|Platakis 1964|Platakis 1976	766|804|1073|1099|1103		
70	Spilaio Nychteridon		Natural	Notio Aigaio	Karpathos	Karpathos	Pigadia	27.181412621	35.531693809	80	Location known	Rathgeber & Jantschke 2005	1108		
71	Spilaio Zoodochou Pigis I		Natural	Notio Aigaio	Thira	Thira	Kamari	25.474722949	36.371381398	189	Location known	Ioannou 1970a|Beron 1985|Di Russo & Rampini 2001|Gasparo 2008	798|1156|1157|1158	GR4220003 - Santorini: Nea and Palia Kameni - Profitis Ilias (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4220003" target="_blank"> Check site’s Standard Data Form</a>	
72	Spilaio Isvoron		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.098752	40.631054	148	Location known	Rémy 1951|Lindberg 1955b	1110|871		
73	Spilaio Kakavoulas	Kakavoula cave, Saligkaros cave	Natural	Attiki	Notios Tomeas Attikis	Kropia	Vari	23.809464	37.864883	300	Location known	Lindberg 1955b|Santorinaios 1949a	871|1115	GR3000006 - Ymittos - Aisthitiko Dasos Kaisarianis - Limni Vouliagmenis (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR3000006" target="_blank"> Check site’s Standard Data Form</a>|GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR3000015" target="_blank"> Check site’s Standard Data Form</a>	
74	Spilaio Kamilari	"Coubbedes"	Natural	Kriti	Irakleio	Malevizi	Tylisos	25.017537726	35.322479503	259	Location known	Platakis 1967|Lindberg 1955a	1100|870		
75	Spilaio Kato Marathospilios		Natural	Kriti	Rethymno	Mylopotamos	Kynigiana	24.69061677	35.316611828	464	Location known	Lindberg 1955a|Petrocheilos 1953d	870|962		
76	Spilaio Kyklopa		Natural	Thessalia	Magnisia	Alonnisos	Gioura island	24.153367	39.375426	125	Location known			GR1430005 - Nisia Kyra Panagia, Piperi, Psathoura and Gyro Nisides Agios Georgios, Nisoi Adelfoi, Lechousa, Gaidouronisia (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1430005" target="_blank"> Check site’s Standard Data Form</a>|GR1430004 - Ethniko Thalassio Parko Alonnisou - Voreion Sporadon, Anatoliki Skopelos (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1430004" target="_blank"> Check site’s Standard Data Form</a>|Archaeological Site - Ministerial Decision 23181/12-9-1969 (OGG 653/Β/6-10-1969)	
77	Spilaio Arkoudospilia	Temna pestera	Natural	Kentriki Makedonia	Pella	Almopia	Loutra Loutrakiou	21.908745231	40.97324344	499	Location known	Rémy 1951	1110	GR1240001 - Koryfes Orous Vora (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1240001" target="_blank"> Check site’s Standard Data Form</a>|GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1240008" target="_blank"> Check site’s Standard Data Form</a>	
78	Spilaio Nerospilia		Natural	Thessalia	Magnisia	Almyros	Kokkotoi	22.734047931	39.028595842	1296	Location known			GR1430006 - Oros Othrys, Vouna Gkouras and Farangi Palaiokerasias (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1430006" target="_blank"> Check site’s Standard Data Form</a>	
79	Spilaio Titanospilia		Natural	Thessalia	Magnisia	Almyros	Kofoi	22.704359796	39.082605201	1159	Location known				
80	Spilaio Maroneias	Spilaio Kyklopa Polyfimou	Natural	Anatoliki Makedonia-Thraki	Rodopi	Maroneia - Sapes	Maroneia	25.504174	40.932078	176	Location known	Petrocheilou 1970d|Petrocheilou 1984	1023|1073	GR1130008 - Maroneia - Spilaion (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1130008" target="_blank"> Check site’s Standard Data Form</a>|Archaeological Site - Ministerial Decision 17176/696/19-6-1979 (OGG 731/Β/30-8-1979)	
81	Caves around Naoussa		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.071314	40.634781	280	Unknown exact location				
82	Spilaio Bujor		Natural	Kentriki Makedonia	Pella	Edessa	Agras	21.98187125	40.785150187	773	Location known	Rémy 1951	1110		
83	Spilaio Kalito		Natural	Kentriki Makedonia	Pella	Edessa	Karydia	21.973645347	40.854303137	693	Location known	Rémy 1951	1110	GR1240008 - Oros Voras (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1240008" target="_blank"> Check site’s Standard Data Form</a>	
84	Spilaio Atsiganospilios		Natural	Kriti	Lasithi	Agios Nikolaos	Adrianou	25.617755594	35.204632867	481	Location known	Perdikaki et al. 2006|Petrocheilou 1984|Gasparo 2003	951|1073|1160		
85	Spilaio Fanariotissas		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Apirathos	25.511772	37.075605	840	Unknown exact location			K488 - Fanari (Filotiou Naxou) [Wildlife Refuge]: OGG 698/Β/1982|GR4220014 - Kentriki and Notia Naxos: Zas and Vigla Eos Mavrovouni and Thalassia Zoni (ormos Karades - Ormos Moutsounas) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4220014" target="_blank"> Check site’s Standard Data Form</a>	
86	Spilaio Koutouki	Koutouki cave, Spilaio Paianias	Natural	Attiki	Anatoliki Attiki	Paiania	Paiania	23.828849332	37.945973089	502	Location known	Sarris 1934|Zervoudakis 1962|Petrocheilou 1984	1117|1144|1073	GR3000015 - Oros Ymittos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR3000015" target="_blank"> Check site’s Standard Data Form</a>|GR3000006 - Ymittos - Aisthitiko Dasos Kaisarianis - Limni Vouliagmenis (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR3000006" target="_blank"> Check site’s Standard Data Form</a>	<p class="MsoNormal"><span lang="EN-US" style="background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;">Bosmans &amp; Chatzaki (2005</span>) erroneously reported the occurrence of <em>Meta menardi</em> (Latreille, 1804) as cited by Brignoli (1984), in Koutouki cave.</p>
87	Spilaio Stylokamara		Natural	Notio Aigaio	Karpathos	Kasos	Agia Marina	26.900138139	35.396603417	230	Location known	Rathgeber & Jantschke 2005	1108	GR4210001 - Kasos and Kasonisia - Evryteri Thalassia Periochi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4210001" target="_blank"> Check site’s Standard Data Form</a>|GR4210028 - Nisos Kasos and Symplegma Kasonision (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4210028" target="_blank"> Check site’s Standard Data Form</a>	
88	Spilaio Voudli		Natural	Kentriki Makedonia	Pella	Edessa	Edessa	22.056271024	40.805010188	264	Location known	Rémy 1951|Lindberg 1955b	1110|871		
89	Spilaio Vreikou		Natural	Kriti	Lasithi	Ierapetra	Pefkoi	25.999376863	35.083444322	571	Location known	Georgiakakis et al. 2006	776	Archaeological Site - Ministerial Decision 24456/1834 PE/5-5-1976 (OGG 699/Β/26-5-1976)	
90	Spilaio Chonos Sarchou	"Grotte de Sarkhos"	Natural	Kriti	Irakleio	Malevizi	Sarchos	24.989893	35.223786	276	Location known	Zervoudakis 1963|Lindberg 1955a	1145|870		
91	Spilaio Dimitras Melainas		Natural	Dytiki Ellada	Ileia	Zacharo	Stomio	21.819629446	37.396736191	206	Location known				
92	Spilaio Kontylos		Natural	Sterea Ellada	Fokida	Delfoi	Ano Polydrosos	22.55	38.613333333	741	Location known				
93	Spilaio Agiou Athanasiou		Natural	Sterea Ellada	Fokida	Delfoi	Prosilio	22.325555556	38.590277778	1205	Location known			GR2450002 - Oros Gkiona (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2450002" target="_blank"> Check site’s Standard Data Form</a>	
94	Spilaio Neraidospilia		Natural	Sterea Ellada	Fokida	Delfoi	Vargiani	22.423611	38.622222	1300	Location known			GR2410002 - Oros Parnassos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2410002" target="_blank"> Check site’s Standard Data Form</a>	
95	Spilaio Anemotrypa		Natural	Ipeiros	Ioannina	Voreia Tzoumerka	Pramanda	21.086327444	39.513308868	882	Location known	Petrocheilou 1961a|Petrocheilou 1984|Petrocheilou 1977	985|1073|1063	GR2130013 - Evryteri Periochi Athamanikon Oreon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130013" target="_blank"> Check site’s Standard Data Form</a>	
96	Spilaio Tymfis I		Natural	Ipeiros	Ioannina	Zagori	Tsepelovo	20.799954	39.903916	1500	Unknown exact location	Bonzano & Calandri 1984	1159	GR2130004 - Kentriko tmima Zagoriou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130004" target="_blank"> Check site’s Standard Data Form</a>|GR2130009 - Oros Tymfi (Gkamila) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130009" target="_blank"> Check site’s Standard Data Form</a>	
97	Spilaio Koufovounou	Höhle bei Kouvobono	Natural	Anatoliki Makedonia-Thraki	Evros	Didymoteicho	Koufovouno	26.454263536	41.35314398	35	Location known	Ioannou 1970f	803	GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>	<p>It is not clear whether the Chiropteran records of Niethamer (1974) and Kock (1974) are assigned to the cave of Koufovouno or the cave of Didymoteicho.</p>
